CANDIDATE_ID,CANDIDATE_NAME,CANDIDATE_OFFICE,CANDIDATE_STATE,CANDIDATE_DISTRICT,COMMITTEE_ID,COMMITTEE_NAME,SB_IMAGE_NUM,PAYEE_NAME,PAYEE_STREET,PAYEE_CITY,PAYEE_STATE,DISBURSEMENT_DESCRIPTION,DISBURSEMENT_DATE,COMMUNICATION_DATE,PUBLIC_DISBURSEMENT_DATE,REPORTED_DISBURSEMENT_AMOUNT,NUMBER_OF_CANDIDATES,CALCULATED_CANDIDATE_SHARE
"P80001571","TRUMP, DONALD J.","P","US","00","C30002984","ILLINOIS JUSTICE & PUBLIC SAFETY PAC","202004279232295780","BERLIN ROSEN LTD.","15 MAIDEN LANE","NEW YORK","NY","TELEVISION & DIGITAL ADVERTISEMENT - ACTIONS SPEAK LOUDER","06-MAR-20","07-MAR-20","07-MAR-20","2775","1","2775"
"P80001571","TRUMP, DONALD J.","P","US","00","C30002984","ILLINOIS JUSTICE & PUBLIC SAFETY PAC","202004279232295781","BERLIN ROSEN LTD.","15 MAIDEN LANE","NEW YORK","NY","SHIPPING COSTS - ACTIONS SPEAK LOUDER","07-MAR-20","07-MAR-20","07-MAR-20","400","1","400"
"P80001571","TRUMP, DONALD J.","P","US","00","C30003180","IMMIGRANTS' LIST CIVIC ACTION, INC.","202010059285012948","IMAGINART MEDIA PRODUCTIONS","17814 SW 47TH STREET","MIRAMAR","FL","GREATEST THREAT - HAITIAN RADIO PLACEMENT","29-SEP-20","30-SEP-20","30-SEP-20","12000","1","12000"
"P80001571","TRUMP, DONALD J.","P","US","00","C30003180","IMMIGRANTS' LIST CIVIC ACTION, INC.","202010059285012948","IMAGINART MEDIA PRODUCTIONS","17814 SW 47TH STREET","MIRAMAR","FL","GREATEST THREAT - PRODUCTION COSTS","23-SEP-20","30-SEP-20","30-SEP-20","600","1","600"
"P80001571","TRUMP, DONALD J.","P","US","00","C30003180","IMMIGRANTS' LIST CIVIC ACTION, INC.","202010159294596042","JACOBSON & ZILBER STRATEGIES LLC","5419 HOLLYWOOD BLVD SUITE C-135","LOS ANGELES","CA","2975 - ORLANDO BROADCAST TV BUY TELEMUNDO CENTRAL FLORIDA 10/13-10/26","13-OCT-20","13-OCT-20","13-OCT-20","14000","1","14000"
"P80001571","TRUMP, DONALD J.","P","US","00","C30003180","IMMIGRANTS' LIST CIVIC ACTION, INC.","202010159294596042","JACOBSON & ZILBER STRATEGIES LLC","5419 HOLLYWOOD BLVD SUITE C135","LOS ANGELES","CA","2975 - ORLANDO BROADCAST TV BUY CNN ESPANOL CENTRAL FLORIDA 10/13-10/26","13-OCT-20","13-OCT-20","13-OCT-20","2000","1","2000"
"P80001571","TRUMP, DONALD J.","P","US","00","C30003180","IMMIGRANTS' LIST CIVIC ACTION, INC.","202010159294596043","JACOBSON & ZILBER STRATEGIES LLC","5419 HOLLYWOOD BLVD SUITE C-135","LOS ANGELES","CA","2975-PRODUCTION OF ENGLISH AD","13-OCT-20","13-OCT-20","13-OCT-20","7500","1","7500"
"P80001571","TRUMP, DONALD J.","P","US","00","C30003180","IMMIGRANTS' LIST CIVIC ACTION, INC.","202010159294596043","JACOBSON & ZILBER STRATEGIES LLC","5419 HOLLYWOOD BLVD SUITE C-135","LOS ANGELES","CA","2975-PRODUCTION OF SPANISH AD","13-OCT-20","13-OCT-20","13-OCT-20","2411","1","2411"
"P80001571","TRUMP, DONALD J.","P","US","00","C30003180","IMMIGRANTS' LIST CIVIC ACTION, INC.","202010159294596044","JACOBSON & ZILBER STRATEGIES LLC","5419 HOLLYWOOD BLVD SUITE C-135","LOS ANGELES","CA","2975 - MIAMI BROADCAST TV BUY TELEMUNDO 10/15","15-OCT-20","15-OCT-20","13-OCT-20","8300","1","8300"
"P80001571","TRUMP, DONALD J.","P","US","00","C30003180","IMMIGRANTS' LIST CIVIC ACTION, INC.","202010159294596159","JACOBSON & ZILBER STRATEGIES LLC","5419 HOLLYWOOD BLVD SUITE C135","LOS ANGELES","CA","EMBARGO TV PRODUCTION - ENGLISH","13-OCT-20","13-OCT-20","13-OCT-20","7350","1","7350"
"P80001571","TRUMP, DONALD J.","P","US","00","C30003180","IMMIGRANTS' LIST CIVIC ACTION, INC.","202010159294596159","JACOBSON & ZILBER STRATEGIES LLC","5419 HOLLYWOOD BLVD SUITE C135","LOS ANGELES","CA","EMBARGO TV PRODUCTION - SPANISH","13-OCT-20","13-OCT-20","13-OCT-20","2125","1","2125"
"P80001571","TRUMP, DONALD J.","P","US","00","C30003180","IMMIGRANTS' LIST CIVIC ACTION, INC.","202010159294596160","JACOBSON & ZILBER STRATEGIES LLC","5419 HOLLYWOOD BLVD SUITE C135","LOS ANGELES","CA","EMBARGO - CUBAN AD TELEVISION PLACEMENT FOR TELEMUNDO SOUTH FLORIDA","13-OCT-20","13-OCT-20","13-OCT-20","16600","1","16600"
"P80001571","TRUMP, DONALD J.","P","US","00","C30003180","IMMIGRANTS' LIST CIVIC ACTION, INC.","202010289336629886","ACTUALIDAD MEDIA GROUP","2090 NW 79TH AVENUE","MIAMI","FL","PUTIN'S PUPPET - RADIO BUY IN SOUTH FLORIDA","26-OCT-20","26-OCT-20","26-OCT-20","1000","1","1000"
"P80001571","TRUMP, DONALD J.","P","US","00","C30003156","LEADING COLORADO FORWARD IE","202010019284987400","AL MEDIA","222 WEST ONTARIO STE. 600","CHICAGO","IL","CABLE/TV","22-SEP-20","23-SEP-20","23-SEP-20","133128","1","133128"
"S6ME00159","COLLINS, SUSAN M.","S","ME","00","C30000848","NATIONAL EDUCATION ASSOCIATION","202010199297192316","WATERFRONT STRATEGIES","3500 K STREET NW SUITE 100","WASHINGTON","DC","RADIO AD - JEOPARDY","14-OCT-20","14-OCT-20","14-OCT-20","286018","2","143009"
"P80001571","TRUMP, DONALD J.","P","US","00","C30000848","NATIONAL EDUCATION ASSOCIATION","202010199297192316","WATERFRONT STRATEGIES","3500 K STREET NW SUITE 100","WASHINGTON","DC","RADIO AD - JEOPARDY","14-OCT-20","14-OCT-20","14-OCT-20","286018","2","143009"
"S6ME00159","COLLINS, SUSAN M.","S","ME","00","C30000848","NATIONAL EDUCATION ASSOCIATION","202010199297192316","GRUNWALD COMMUNICATIONS","1306 30TH STREET NW","WASHINGTON","DC","RADIO AD PRODUCTION - JEOPARDY","14-OCT-20","14-OCT-20","14-OCT-20","3780.3","2","1890.15"
"P80001571","TRUMP, DONALD J.","P","US","00","C30000848","NATIONAL EDUCATION ASSOCIATION","202010199297192316","GRUNWALD COMMUNICATIONS","1306 30TH STREET NW","WASHINGTON","DC","RADIO AD PRODUCTION - JEOPARDY","14-OCT-20","14-OCT-20","14-OCT-20","3780.3","2","1890.15"
"P80001571","TRUMP, DONALD J.","P","US","00","C30003115","NEW HAMPSHIRE DEMOCRATIC PARTY NON-FEDERAL","202009259284968329","GRASSROOTS MEDIA","2 BALA PLAZA","BALA CYNWYD","PA","AD PRODUCTION/AD BUY - AGENDA","23-SEP-20","25-SEP-20","25-SEP-20","641007.75","1","641007.75"
"P80001571","TRUMP, DONALD J.","P","US","00","C30003107","PENNSYLVANIA FUND FOR CHANGE","202010159294171232","SNYDER PICKERILL MEDIA GROUP LLC","328 S JEFFERSON STE 540","CHICAGO","IL","TV ADVERTISEMENT ESTIMATE  EXTREME","09-OCT-20","13-OCT-20","13-OCT-20","251617.32","1","251617.32"
"P80001571","TRUMP, DONALD J.","P","US","00","C30003107","PENNSYLVANIA FUND FOR CHANGE","202010159294171232","SNYDER PICKERILL MEDIA GROUP LLC","328 S JEFFERSON STE 540","CHICAGO","IL","TV ADVERTISEMENT ESTIMATE  MOUTH","09-OCT-20","13-OCT-20","13-OCT-20","72624.4","1","72624.4"
"P80001571","TRUMP, DONALD J.","P","US","00","C30003107","PENNSYLVANIA FUND FOR CHANGE","202011179336994692","SNYDER PICKERILL MEDIA GROUP LLC","328 S JEFFERSON ST","CHICAGO","IL","TV ADVERTISEMENT FAKE ESTIMATE","18-SEP-20","22-SEP-20","22-SEP-20","317202.15","1","317202.15"
"P80001571","TRUMP, DONALD J.","P","US","00","C30003107","PENNSYLVANIA FUND FOR CHANGE","202011179336994692","SNYDER PICKERILL MEDIA GROUP LLC","328 S JEFFERSON ST","CHICAGO","IL","TV PRODUCTION FAKE","21-SEP-20","22-SEP-20","22-SEP-20","7165","1","7165"
"S4NC00162","TILLIS, THOM R. SEN.","S","NC","00","C30003123","PIEDMONT RISING","202009289284977875","GPS IMPACT","220 SE 6TH ST.","DES MOINES","IA","TELEVISION ADVERTISING BUY - 'GONE'","24-SEP-20","25-SEP-20","25-SEP-20","800900","1","800900"
"S4NC00162","TILLIS, THOM R. SEN.","S","NC","00","C30003123","PIEDMONT RISING","202009289284977875","GPS IMPACT","220 SE 6TH ST.","DES MOINES","IA","TELEVISION ADVERTISING BUY - 'GONE'","25-SEP-20","25-SEP-20","25-SEP-20","800900","1","800900"
"S4NC00162","TILLIS, THOM R. SEN.","S","NC","00","C30003123","PIEDMONT RISING","202009289284977876","GPS IMPACT","220 SE 6TH ST.","DES MOINES","IA","TELEVISION ADVERTISING PRODUCTION - 'GONE'","25-SEP-20","25-SEP-20","25-SEP-20","14868.8","1","14868.8"
"S8AZ00221","MCSALLY, MARTHA","S","AZ","00","C30003164","PROTECT OUR CARE A PROJECT OF SIXTEEN THIRTY FUND","202010059285008690","DISSOLVE LTD","251 LITTLE FALLS DRIVE","WILMINGTON","DE","LICENSING FEES - 'SUPREME COURT'","22-SEP-20","01-OCT-20","01-OCT-20","237","5","47.4"
"S4NC00162","TILLIS, THOM R. SEN.","S","NC","00","C30003164","PROTECT OUR CARE A PROJECT OF SIXTEEN THIRTY FUND","202010059285008690","DISSOLVE LTD","251 LITTLE FALLS DRIVE","WILMINGTON","DE","LICENSING FEES - 'SUPREME COURT'","22-SEP-20","01-OCT-20","01-OCT-20","237","5","47.4"
"S4IA00129","ERNST, JONI K","S","IA","00","C30003164","PROTECT OUR CARE A PROJECT OF SIXTEEN THIRTY FUND","202010059285008690","DISSOLVE LTD","251 LITTLE FALLS DRIVE","WILMINGTON","DE","LICENSING FEES - 'SUPREME COURT'","22-SEP-20","01-OCT-20","01-OCT-20","237","5","47.4"
"S0SC00149","GRAHAM, LINDSEY O.","S","SC","00","C30003164","PROTECT OUR CARE A PROJECT OF SIXTEEN THIRTY FUND","202010059285008690","DISSOLVE LTD","251 LITTLE FALLS DRIVE","WILMINGTON","DE","LICENSING FEES - 'SUPREME COURT'","22-SEP-20","01-OCT-20","01-OCT-20","237","5","47.4"
"S4CO00395","GARDNER, CORY","S","CO","00","C30003164","PROTECT OUR CARE A PROJECT OF SIXTEEN THIRTY FUND","202010059285008690","DISSOLVE LTD","251 LITTLE FALLS DRIVE","WILMINGTON","DE","LICENSING FEES - 'SUPREME COURT'","22-SEP-20","01-OCT-20","01-OCT-20","237","5","47.4"
"S4IA00129","ERNST, JONI K","S","IA","00","C30003164","PROTECT OUR CARE A PROJECT OF SIXTEEN THIRTY FUND","202010059285008691","POND5","251 PARK AVE S","NEW YORK","NY","LICENSING FEES - 'SUPREME COURT'","22-SEP-20","01-OCT-20","01-OCT-20","300","5","60"
"S8AZ00221","MCSALLY, MARTHA","S","AZ","00","C30003164","PROTECT OUR CARE A PROJECT OF SIXTEEN THIRTY FUND","202010059285008691","POND5","251 PARK AVE S","NEW YORK","NY","LICENSING FEES - 'SUPREME COURT'","22-SEP-20","01-OCT-20","01-OCT-20","300","5","60"
"S4NC00162","TILLIS, THOM R. SEN.","S","NC","00","C30003164","PROTECT OUR CARE A PROJECT OF SIXTEEN THIRTY FUND","202010059285008691","POND5","251 PARK AVE S","NEW YORK","NY","LICENSING FEES - 'SUPREME COURT'","22-SEP-20","01-OCT-20","01-OCT-20","300","5","60"
"S4CO00395","GARDNER, CORY","S","CO","00","C30003164","PROTECT OUR CARE A PROJECT OF SIXTEEN THIRTY FUND","202010059285008691","POND5","251 PARK AVE S","NEW YORK","NY","LICENSING FEES - 'SUPREME COURT'","22-SEP-20","01-OCT-20","01-OCT-20","300","5","60"
"S0SC00149","GRAHAM, LINDSEY O.","S","SC","00","C30003164","PROTECT OUR CARE A PROJECT OF SIXTEEN THIRTY FUND","202010059285008691","POND5","251 PARK AVE S","NEW YORK","NY","LICENSING FEES - 'SUPREME COURT'","22-SEP-20","01-OCT-20","01-OCT-20","300","5","60"
"S4NC00162","TILLIS, THOM R. SEN.","S","NC","00","C30003164","PROTECT OUR CARE A PROJECT OF SIXTEEN THIRTY FUND","202010059285008692","SKDKNICKERBOCKER LLC","1150 18TH STREET NW","WASHINGTON","DC","TELEVISION ADVERTISING BUY - 'SUPREME COURT'","01-OCT-20","01-OCT-20","01-OCT-20","59058","5","11811.6"
"S8AZ00221","MCSALLY, MARTHA","S","AZ","00","C30003164","PROTECT OUR CARE A PROJECT OF SIXTEEN THIRTY FUND","202010059285008692","SKDKNICKERBOCKER LLC","1150 18TH STREET NW","WASHINGTON","DC","TELEVISION ADVERTISING BUY - 'SUPREME COURT'","01-OCT-20","01-OCT-20","01-OCT-20","59058","5","11811.6"
"S4CO00395","GARDNER, CORY","S","CO","00","C30003164","PROTECT OUR CARE A PROJECT OF SIXTEEN THIRTY FUND","202010059285008692","SKDKNICKERBOCKER LLC","1150 18TH STREET NW","WASHINGTON","DC","TELEVISION ADVERTISING BUY - 'SUPREME COURT'","01-OCT-20","01-OCT-20","01-OCT-20","59058","5","11811.6"
"S0SC00149","GRAHAM, LINDSEY O.","S","SC","00","C30003164","PROTECT OUR CARE A PROJECT OF SIXTEEN THIRTY FUND","202010059285008692","SKDKNICKERBOCKER LLC","1150 18TH STREET NW","WASHINGTON","DC","TELEVISION ADVERTISING BUY - 'SUPREME COURT'","01-OCT-20","01-OCT-20","01-OCT-20","59058","5","11811.6"
"S4IA00129","ERNST, JONI K","S","IA","00","C30003164","PROTECT OUR CARE A PROJECT OF SIXTEEN THIRTY FUND","202010059285008692","SKDKNICKERBOCKER LLC","1150 18TH STREET NW","WASHINGTON","DC","TELEVISION ADVERTISING BUY - 'SUPREME COURT'","01-OCT-20","01-OCT-20","01-OCT-20","59058","5","11811.6"
"S8AZ00221","MCSALLY, MARTHA","S","AZ","00","C30003164","PROTECT OUR CARE A PROJECT OF SIXTEEN THIRTY FUND","202010059285008693","VOICE JUNGLE","189 CONTINUUM DRIVE","FLETCHER","NC","MEDIA PRODUCTION - 'SUPREME COURT'","27-SEP-20","01-OCT-20","01-OCT-20","265","5","53"
"S4IA00129","ERNST, JONI K","S","IA","00","C30003164","PROTECT OUR CARE A PROJECT OF SIXTEEN THIRTY FUND","202010059285008693","VOICE JUNGLE","189 CONTINUUM DRIVE","FLETCHER","NC","MEDIA PRODUCTION - 'SUPREME COURT'","27-SEP-20","01-OCT-20","01-OCT-20","265","5","53"
"S0SC00149","GRAHAM, LINDSEY O.","S","SC","00","C30003164","PROTECT OUR CARE A PROJECT OF SIXTEEN THIRTY FUND","202010059285008693","VOICE JUNGLE","189 CONTINUUM DRIVE","FLETCHER","NC","MEDIA PRODUCTION - 'SUPREME COURT'","27-SEP-20","01-OCT-20","01-OCT-20","265","5","53"
"S4NC00162","TILLIS, THOM R. SEN.","S","NC","00","C30003164","PROTECT OUR CARE A PROJECT OF SIXTEEN THIRTY FUND","202010059285008693","VOICE JUNGLE","189 CONTINUUM DRIVE","FLETCHER","NC","MEDIA PRODUCTION - 'SUPREME COURT'","27-SEP-20","01-OCT-20","01-OCT-20","265","5","53"
"S4CO00395","GARDNER, CORY","S","CO","00","C30003164","PROTECT OUR CARE A PROJECT OF SIXTEEN THIRTY FUND","202010059285008693","VOICE JUNGLE","189 CONTINUUM DRIVE","FLETCHER","NC","MEDIA PRODUCTION - 'SUPREME COURT'","27-SEP-20","01-OCT-20","01-OCT-20","265","5","53"
"P80001571","TRUMP, DONALD J.","P","US","00","C30003164","PROTECT OUR CARE A PROJECT OF SIXTEEN THIRTY FUND","202010139285512935","SKDKNICKERBOCKER LLC","1150 18TH STREET NW","WASHINGTON","DC","TELEVISION ADVERTISING BUY - 'GONE'","12-OCT-20","12-OCT-20","12-OCT-20","24823","1","24823"
"P80001571","TRUMP, DONALD J.","P","US","00","C30003164","PROTECT OUR CARE A PROJECT OF SIXTEEN THIRTY FUND","202010139285512935","VOICE JUNGLE","189 CONTINUUM DRIVE","FLETCHER","NC","LICENSING FEES - 'GONE'","06-OCT-20","12-OCT-20","12-OCT-20","65","1","65"
"P80001571","TRUMP, DONALD J.","P","US","00","C30002976","RED MASSACHUSETTS GRASSROOTS ACTION LLC","202002279203325771","SRH MEDIA INC.","P.O. BOX 367","SPENCERVILLE","MD","PLACED MEDIA: RADIO LEGISLATIVE DISTRICT RADIO","24-FEB-20","25-FEB-20","25-FEB-20","14000","1","14000"
"P80001571","TRUMP, DONALD J.","P","US","00","C30002976","RED MASSACHUSETTS GRASSROOTS ACTION LLC","202002279203325771","DIGITAL SOUND & VIDEO INC.","533 N NOVA ROAD SUITE 113","ORMOND BEACH","FL","PRODUCTION COST: RADIO","21-FEB-20","25-FEB-20","25-FEB-20","971","1","971"
"P80001571","TRUMP, DONALD J.","P","US","00","C30002976","RED MASSACHUSETTS GRASSROOTS ACTION LLC","202002279203325772","CCB MEDIA","737 WEST MAIN STREET","HYANNIS","MA","PLACED MEDIA: RADIO LEGISLATIVE DISTRICT RADIO","24-FEB-20","25-FEB-20","25-FEB-20","2599","1","2599"
"P80001571","TRUMP, DONALD J.","P","US","00","C30002976","RED MASSACHUSETTS GRASSROOTS ACTION LLC","202002279203325772","WCAP","61 MARKET STREET 1B","LOWELL","MA","PLACED MEDIA: RADIO LEGISLATIVE DISTRICT RADIO","24-FEB-20","25-FEB-20","25-FEB-20","1480","1","1480"
"P80001571","TRUMP, DONALD J.","P","US","00","C30002067","REPUBLICAN STATE LEADERSHIP COMMITTEE","202005279239499498","FLEXPOINT MEDIA INC.","PO BOX 1051","NEW ALBANY","OH","RADIO PLACEMENT - CARMICHAEL CAN","26-MAY-20","26-MAY-20","26-MAY-20","11880","1","11880"
"P80001571","TRUMP, DONALD J.","P","US","00","C30002067","REPUBLICAN STATE LEADERSHIP COMMITTEE","202005279239499498","FLEXPOINT MEDIA INC.","PO BOX 1051","NEW ALBANY","OH","TV PLACEMENT - CARMICHAEL CAN","26-MAY-20","26-MAY-20","26-MAY-20","93192","1","93192"
"P80001571","TRUMP, DONALD J.","P","US","00","C30002067","REPUBLICAN STATE LEADERSHIP COMMITTEE","202005279239501192","SOMETHING ELSE STRATEGIES LLC","212 GOLDEN WILLOW COURT","EASLEY","SC","RADIO PRODUCTION - CARMICHAEL CAN","26-MAY-20","26-MAY-20","26-MAY-20","2100","1","2100"
"P80001571","TRUMP, DONALD J.","P","US","00","C30002067","REPUBLICAN STATE LEADERSHIP COMMITTEE","202005279239501192","SOMETHING ELSE STRATEGIES LLC","212 GOLDEN WILLOW COURT","EASLEY","SC","TV PRODUCTION - CARMICHAEL CAN","26-MAY-20","26-MAY-20","26-MAY-20","8515","1","8515"
"S4CO00395","GARDNER, CORY","S","CO","00","C30003131","ROCKY MOUNTAIN VALUES","202009309284983816","DEVINE MULVEY LONGABAUGH INC.","1436 U STREET NW","WASHINGTON","DC","TELEVISION ADVERTISING PRODUCTION - 'INTEGRITY'","29-SEP-20","29-SEP-20","29-SEP-20","23127.33","1","23127.33"
"S4CO00395","GARDNER, CORY","S","CO","00","C30003131","ROCKY MOUNTAIN VALUES","202009309284983816","TARGETED PLATFORM MEDIA LLC","PO BOX 237","CROWNSVILLE","MD","TELEVISION ADVERTISING BUY - 'INTEGRITY'","25-SEP-20","29-SEP-20","29-SEP-20","616871","1","616871"
"S4CO00395","GARDNER, CORY","S","CO","00","C30003131","ROCKY MOUNTAIN VALUES","202009309284983817","TARGETED PLATFORM MEDIA LLC","PO BOX 237","CROWNSVILLE","MD","TELEVISION ADVERTISING BUY - 'INTEGRITY'","28-SEP-20","29-SEP-20","29-SEP-20","617129","1","617129"
"S0MT00173","BULLOCK, STEVE","S","MT","00","C30003172","RURAL AMERICA FUND D/B/A RURAL AMERICA 2020","202011109336984166","HAWKFISH LLC","909 THIRD AVENUE","NEW YORK","NY","RADIO AD - YOU KNOW STEVE BULLOCK :30","02-OCT-20","12-OCT-20","12-OCT-20","30530.67","1","30530.67"
"S0MT00173","BULLOCK, STEVE","S","MT","00","C30003172","RURAL AMERICA FUND D/B/A RURAL AMERICA 2020","202011109336984166","HAWKFISH LLC","909 THIRD AVENUE","NEW YORK","NY","RADIO AD - LIKE NO ONE ELSE :30","02-OCT-20","12-OCT-20","12-OCT-20","30530.67","1","30530.67"
"S0MT00173","BULLOCK, STEVE","S","MT","00","C30003172","RURAL AMERICA FUND D/B/A RURAL AMERICA 2020","202011109336984167","HAWKFISH LLC","909 THIRD AVENUE","NEW YORK","NY","RADIO AD - MONTANA TRADE WAR :30","02-OCT-20","12-OCT-20","12-OCT-20","30530.67","1","30530.67"
"S0MT00173","BULLOCK, STEVE","S","MT","00","C30003172","RURAL AMERICA FUND D/B/A RURAL AMERICA 2020","202011109336984167","NORTHEAST HORSEMAN'S JOURNAL STATEMENT ASSOCIATE SHOW PENNSYLVANIA FARRM COUNTRY  RADIO","PO BOX 202","WHITE MILLS","PA","RADIO AD -  LIBBY AD HEALTHCARE","13-OCT-20","12-OCT-20","12-OCT-20","750","2","375"
"P80001571","TRUMP, DONALD J.","P","US","00","C30003172","RURAL AMERICA FUND D/B/A RURAL AMERICA 2020","202011109336984167","NORTHEAST HORSEMAN'S JOURNAL STATEMENT ASSOCIATE SHOW PENNSYLVANIA FARRM COUNTRY  RADIO","PO BOX 202","WHITE MILLS","PA","RADIO AD -  LIBBY AD HEALTHCARE","13-OCT-20","12-OCT-20","12-OCT-20","750","2","375"
"P80000722","BIDEN, JOSEPH R JR","P","US","00","C30003206","SCHOOLS AND COMMUNITIES FIRST","202010159295424156","AKPD MESSAGE & MEDIA","730 N FRANKLIN ST","CHICAGO","IL","PRODUCTION AND DISTRIBUTION OF YES ON PROPOSITION 15 ADS","14-OCT-20","14-OCT-20","14-OCT-20","1281368.41","1","1281368.41"
"H0NC09187","BISHOP, JAMES DANIEL","H","NC","09","C30002950","STAND UP REPUBLIC INC","201908139162851469","HOWE CREATIVE GROUP LLC","1750 HWY 160 W","FORT MILL","SC","GAB - ADVERTISING - PRODUCTION","12-AUG-19","12-AUG-19","12-AUG-19","5500","1","5500"
"H0NC09187","BISHOP, JAMES DANIEL","H","NC","09","C30002950","STAND UP REPUBLIC INC","201908139162851469","KEYSTONE MEDIA INTERNATIONAL","4807 SPICEWOOD SPRINGS RD","AUSTIN","TX","GAB - ADVERTISING - TV","12-AUG-19","12-AUG-19","12-AUG-19","30000","1","30000"
"H0NC09187","BISHOP, JAMES DANIEL","H","NC","09","C30002950","STAND UP REPUBLIC INC","201908139162851470","MIQ DIGITAL NORTH AMERICA","853 BROADWAY","NEW YORK","NY","GAB - ADVERTISING - DIGITAL","12-AUG-19","12-AUG-19","12-AUG-19","25000","1","25000"
"H0NC09187","BISHOP, JAMES DANIEL","H","NC","09","C30002950","STAND UP REPUBLIC INC","201908229163096535","HOWE CREATIVE GROUP, LLC","1750 HWY 160 W","FORT MILL","SC","ADVERTISING - TV","22-AUG-19","22-AUG-19","23-AUG-19","6680","2","3340"
"H8NC09123","MCCREADY, DANIEL","H","NC","09","C30002950","STAND UP REPUBLIC INC","201908229163096535","HOWE CREATIVE GROUP, LLC","1750 HWY 160 W","FORT MILL","SC","ADVERTISING - TV","22-AUG-19","22-AUG-19","23-AUG-19","6680","2","3340"
"H8NC09123","MCCREADY, DANIEL","H","NC","09","C30002950","STAND UP REPUBLIC INC","201908229163096535","KEYSTONE MEDIA INTERNATIONAL","4807 SPICEWOOD SPRINGS RD","AUSTIN","TX","ADVERTISING - TV","21-AUG-19","22-AUG-19","23-AUG-19","25000","2","12500"
"H0NC09187","BISHOP, JAMES DANIEL","H","NC","09","C30002950","STAND UP REPUBLIC INC","201908229163096535","KEYSTONE MEDIA INTERNATIONAL","4807 SPICEWOOD SPRINGS RD","AUSTIN","TX","ADVERTISING - TV","21-AUG-19","22-AUG-19","23-AUG-19","25000","2","12500"
"H0NC09187","BISHOP, JAMES DANIEL","H","NC","09","C30002950","STAND UP REPUBLIC INC","201908299163114996","MIQ DIGITAL NORTH AMERICA","853 BROADWAY","NEW YORK","NY","ADVERTISIGN","29-AUG-19","29-AUG-19","29-AUG-19","20000","1","20000"
"H0NC09187","BISHOP, JAMES DANIEL","H","NC","09","C30002950","STAND UP REPUBLIC INC","201908309163119794","KEYSTONE MEDIA INTERNATIONAL","4807 SPICEWOOD SPRINGS RD","AUSTIN","TX","ADVERTISING - TV","30-AUG-19","02-SEP-19","02-SEP-19","25000","1","25000"
"P80001571","TRUMP, DONALD J.","P","US","00","C30003073","TAKE BACK CONTROL","202008209261501345","FORTUNE MEDIA","527 AVENUE B","REDONDO BEACH","CA","TELEVISION ADVERTISING - CHAOS","18-AUG-20","18-AUG-20","18-AUG-20","725190","1","725190"
"P80001571","TRUMP, DONALD J.","P","US","00","C30003073","TAKE BACK CONTROL","202008209261501345","FORTUNE MEDIA","527 AVENUE B","REDONDO BEACH","CA","RADIO ADVERTISING - CONTROL","18-AUG-20","18-AUG-20","18-AUG-20","566961","1","566961"
"P80001571","TRUMP, DONALD J.","P","US","00","C30003073","TAKE BACK CONTROL","202008209261501346","GEORGETOWN POST","3299 K STREET NW","WASHINGTON","DC","TELEVISION PRODUCTION EXPENSE - CHAOS","18-AUG-20","18-AUG-20","18-AUG-20","28739","1","28739"
"P80001571","TRUMP, DONALD J.","P","US","00","C30003073","TAKE BACK CONTROL","202008209261501347","PRODUCTION PAYROLL SERVICES LLC","5257 BUCKEYSTOWN PIKE","FREDERICK","MD","RADIO ADVERTISING PRODUCTION - CONTROL","18-AUG-20","18-AUG-20","18-AUG-20","2542.2","1","2542.2"
"P80001571","TRUMP, DONALD J.","P","US","00","C30003073","TAKE BACK CONTROL","202008209261501347","PRODUCTION PAYROLL SERVICES LLC","5257 BUCKEYSTOWN PIKE","FREDERICK","MD","TELEVISION PRODUCTION SERVICES - CHAOS","18-AUG-20","18-AUG-20","18-AUG-20","3737.18","1","3737.18"
"H0WI07101","TIFFANY, TOM","H","WI","07","C30001101","US CHAMBER OF COMMERCE","202002039186347362","SRCP MEDIA, INC.","201 NORTH UNION STREET","ALEXANDRIA","VA","TV ADVERTISEMENT - TIMBER AD - MENTIONING REP. TOM TIFFANY 2/3/20 - 2/18/20","03-FEB-20","03-FEB-20","03-FEB-20","149392","1","149392"
"H2TX23082","CUELLAR, HENRY","H","TX","28","C30001101","US CHAMBER OF COMMERCE","202002039186347365","MESSAGE, AUDIENCE & PRESENTATION, INC.","2400 SOUTH 4TH STREET","AUSTIN","TX","TV ADVERTISEMENT - TRUCKS MEAN JOBS AD - MENTIONING REP. HENRY CUELLAR 2/4/20 - 3/3/20.","04-FEB-20","04-FEB-20","04-FEB-20","200000","1","200000"
"H2IA05072","KING, STEVE MR.","H","IA","04","C30001101","US CHAMBER OF COMMERCE","202005129232672171","SRCP MEDIA, INC.","201 NORTH UNION STREET","ALEXANDRIA","VA","MEDIA ADVERTISEMENT - CRISIS AD - MENTIONING REP. STEVE KING 5/12/20 - 5/26/20","12-MAY-20","12-MAY-20","12-MAY-20","200018","1","200018"
