CANDIDATE_ID,CANDIDATE_NAME,CANDIDATE_OFFICE,CANDIDATE_STATE,CANDIDATE_DISTRICT,COMMITTEE_ID,COMMITTEE_NAME,SB_IMAGE_NUM,PAYEE_NAME,PAYEE_STREET,PAYEE_CITY,PAYEE_STATE,DISBURSEMENT_DESCRIPTION,DISBURSEMENT_DATE,COMMUNICATION_DATE,PUBLIC_DISBURSEMENT_DATE,REPORTED_DISBURSEMENT_AMOUNT,NUMBER_OF_CANDIDATES,CALCULATED_CANDIDATE_SHARE
"P80003353","ROMNEY, MITT / RYAN, PAUL D. ","P","US","00","C30002174","CITIZEN ENGAGEMENT LABORATORY","12961238354","ABAR HUTTON MEDIA","6190 GROVEDALE CT.","ALEXANDRIA","VA","TV ADVERTISING (ROMNEY VS. SANDY)","01-NOV-12","02-NOV-12","02-NOV-12","15000","1","15000"
"P80003353","ROMNEY, MITT / RYAN, PAUL D. ","P","US","00","C30002174","CITIZEN ENGAGEMENT LABORATORY","12961238354","FOX, LOUIS","P. O. BOX 184","SAN GERONIMO","CA","VIDEO PRODUCTION (ROMNEY VS. SANDY)","02-NOV-12","02-NOV-12","02-NOV-12","1000","1","1000"
"P80003353","ROMNEY, MITT / RYAN, PAUL D. ","P","US","00","C30002174","CITIZEN ENGAGEMENT LABORATORY","12961246106","ABAR HUTTON MEDIA","6190 GROVEDALE CT.","ALEXANDRIA","VA","TV ADVERTISING (ROMNEY V. SANDY)","05-NOV-12","05-NOV-12","05-NOV-12","19500","1","19500"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12950635582","UPGRADE FILMS","3299 K STREET NW STE 200","WASHINGTON","DC","TV/MEDIA PRODUCTION (EVERY LEVEL)","30-JAN-12","01-FEB-12","01-FEB-12","229.27","1","229.27"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12950635582","UPGRADE FILMS","3229 K STREET NW STE 200","WASHINGTON","DC","TV/MEDIA PRODUCTION (EVERY LEVEL)","30-JAN-12","01-FEB-12","01-FEB-12","229.27","1","229.27"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12950635583","UPDGRADE FILMS","3299 K STREET NW STE 200","WASHINGTON","DC","TV/MEDIA PRODUCTION (EVERY LEVEL)","30-JAN-12","01-FEB-12","01-FEB-12","229.27","1","229.27"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12950635583","UPDGRADE FILMS","3299 K STREET NW STE 200","WASHINGTON","DC","TV/MEDIA PRODUCTION (EVERY LEVEL)","30-JAN-12","01-FEB-12","01-FEB-12","229.27","1","229.27"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12950635584","CROSSROADS MEDIA LLC","66 CANAL CENTER PLAZA STE 55","ALEXANDRIA","VA","TV/MEDIA PLACEMENT (EVERY LEVEL)","26-JAN-12","01-FEB-12","01-FEB-12","9871.22","1","9871.22"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12950635584","CROSSROADS MEDIA LLC","66 CANAL CENTER PLAZA STE 55","ALEXANDRIA","VA","TV/MEDIA PLACEMENT (EVERY LEVEL)","26-JAN-12","01-FEB-12","01-FEB-12","9871.22","1","9871.22"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12950635585","CROSSROADS MEDIA LLC","66 CANAL CENTER PLAZA STE 55","ALEXANDRIA","VA","TV/MEDIA PLACEMENT (EVERY LEVEL)","26-JAN-12","01-FEB-12","01-FEB-12","9871.22","1","9871.22"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12950635585","CROSSROADS MEDIA LLC","66 CANAL CENTER PLAZA STE 55","ALEXANDRIA","VA","TV/MEDIA PLACEMENT (EVERY LEVEL)","26-JAN-12","01-FEB-12","01-FEB-12","9871.22","1","9871.22"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12970521513","UPGRADE FILMS","3299 K STREET NW STE 200","WASHINGTON","DC","TV/MEDIA PRODUCTION (EVERY LEVEL)","30-JAN-12","05-FEB-12","05-FEB-12","229.27","1","229.27"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12970521513","CROSSROADS MEDIA LLC","66 CANAL CENTER PLAZA STE 55","ALEXANDRIA","VA","TV/MEDIA PLACEMENT (EVERY LEVEL)","26-JAN-12","05-FEB-12","05-FEB-12","4230.52","1","4230.52"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12970521514","UPGRADE FILMS","3299 K STREET NW STE 200","WASHINGTON","DC","TV/MEDIA PRODUCTION (EVERY LEVEL)","30-JAN-12","05-FEB-12","05-FEB-12","229.27","1","229.27"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12970521514","CROSSROADS MEDIA LLC","66 CANAL CENTER PLAZA STE 55","ALEXANDRIA","VA","TV/MEDIA PLACEMENT (EVERY LEVEL)","26-JAN-12","05-FEB-12","05-FEB-12","4230.52","1","4230.52"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12970521515","UPGRADE FILMS","3229 K STREET NW STE 200","WASHINGTON","DC","TV/MEDIA PRODUCTION (EVERY LEVEL)","30-JAN-12","05-FEB-12","05-FEB-12","229.27","1","229.27"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12970521515","CROSSROADS MEDIA LLC","66 CANAL CENTER PLAZA STE 55","ALEXANDRIA","VA","TV/MEDIA PLACEMENT (EVERY LEVEL)","26-JAN-12","05-FEB-12","05-FEB-12","4230.52","1","4230.52"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12970521516","UPGRADE FILMS","3299 K STREET NW STE 200","WASHINGTON","DC","TV/MEDIA PRODUCTION (EVERY LEVEL)","30-JAN-12","05-FEB-12","05-FEB-12","229.27","1","229.27"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12970521516","CROSSROADS MEDIA LLC","66 CANAL CENTER PLAZA STE 55","ALEXANDRIA","VA","TV/MEDIA PLACEMENT (EVERY LEVEL)","26-JAN-12","05-FEB-12","05-FEB-12","4230.52","1","4230.52"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12970521517","UPGRADE FILMS","3299 K STREET NW STE 200","WASHINGTON","DC","TV/MEDIA PRODUCTION (EVERY LEVEL)","30-JAN-12","05-FEB-12","05-FEB-12","229.27","1","229.27"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12970521517","CROSSROADS MEDIA LLC","66 CANAL CENTER PLAZA STE 55","ALEXANDRIA","VA","TV/MEDIA PLACEMENT (EVERY LEVEL)","26-JAN-12","05-FEB-12","05-FEB-12","4230.52","1","4230.52"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12970521518","UPGRADE FILMS","3299 K STREET NW STE 200","WASHINGTON","DC","TV/MEDIA PRODUCTION (EVERY LEVEL)","30-JAN-12","05-FEB-12","05-FEB-12","229.27","1","229.27"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12970521518","CROSSROADS MEDIA LLC","66 CANAL CENTER PLAZA STE 55","ALEXANDRIA","VA","TV/MEDIA PLACEMENT (EVERY LEVEL)","26-JAN-12","05-FEB-12","05-FEB-12","4230.52","1","4230.52"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12970521519","UPGRADE FILMS","3299 K STREET NW STE 200","WASHINGTON","DC","TV/MEDIA PRODUCTION (EVERY LEVEL)","30-JAN-12","05-FEB-12","05-FEB-12","229.27","1","229.27"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12970521519","CROSSROADS MEDIA LLC","66 CANAL CENTER PLAZA STE 55","ALEXANDRIA","VA","TV/MEDIA PLACEMENT (EVERY LEVEL)","26-JAN-12","05-FEB-12","05-FEB-12","4230.52","1","4230.52"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12970521577","UPGRADE FILMS","3299 K STREET NW STE 200","WASHINGTON","DC","TV/MEDIA PRODUCTION (EVERY LEVEL)","30-JAN-12","06-FEB-12","06-FEB-12","229.27","1","229.27"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12970521577","CROSSROADS MEDIA LLC","66 CANAL CENTER PLAZA STE 55","ALEXANDRIA","VA","TV/MEDIA PLACEMENT (EVERY LEVEL)","26-JAN-12","06-FEB-12","06-FEB-12","2820.35","1","2820.35"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12970790489","UPGRADE FILMS","3299 K STREET NW STE 200","WASHINGTON","DC","TV/MEDIA PRODUCTION (DEFLECT)","21-MAR-12","21-MAR-12","21-MAR-12","446.04","1","446.04"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12970790489","CROSSROADS MEDIA LLC","66 CANAL CENTER PLAZA STE 555","ALEXANDRIA","VA","TV/MEDIA PLACEMENT (DEFLECT)","16-MAR-12","21-MAR-12","21-MAR-12","3931.92","1","3931.92"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12970790490","UPGRADE FILMS","3299 K STREET NW STE 200","WASHINGTON","DC","TV/MEDIA PRODUCTION (DEFLECT)","21-MAR-12","21-MAR-12","21-MAR-12","446.04","1","446.04"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12970790490","CROSSROADS MEDIA LLC","66 CANAL CENTER PLAZA STE 555","ALEXANDRIA","VA","TV/MEDIA PLACEMENT (DEFLECT)","16-MAR-12","21-MAR-12","21-MAR-12","9829.88","1","9829.88"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12970790491","UPGRADE FILMS","3229 K STREET NW STE 200","WASHINGTON","DC","TV/MEDIA PRODUCTION (DEFLECT)","21-MAR-12","21-MAR-12","21-MAR-12","446.04","1","446.04"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12970790491","CROSSROADS MEDIA LLC","66 CANAL CENTER PLAZA STE 555","ALEXANDRIA","VA","TV/MEDIA PLACEMENT (DEFLECT)","16-MAR-12","21-MAR-12","21-MAR-12","9829.88","1","9829.88"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12970790492","UPGRADE FILMS","3299 K STREET NW STE 200","WASHINGTON","DC","TV/MEDIA PRODUCTION (DEFLECT)","21-MAR-12","21-MAR-12","21-MAR-12","446.04","1","446.04"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12970790492","CROSSROADS MEDIA LLC","66 CANAL CENTER PLAZA STE 555","ALEXANDRIA","VA","TV/MEDIA PLACEMENT (DEFLECT)","16-MAR-12","21-MAR-12","21-MAR-12","9829.88","1","9829.88"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12970790493","UPGRADE FILMS","3299 K STREET NW STE 200","WASHINGTON","DC","TV/MEDIA PRODUCTION (DEFLECT)","21-MAR-12","21-MAR-12","21-MAR-12","446.04","1","446.04"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12970790493","CROSSROADS MEDIA LLC","66 CANAL CENTER PLAZA STE 555","ALEXANDRIA","VA","TV/MEDIA PLACEMENT (DEFLECT)","16-MAR-12","21-MAR-12","21-MAR-12","9829.88","1","9829.88"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12970790494","UPGRADE FILMS","3299 K STREET NW STE 200","WASHINGTON","DC","TV/MEDIA PRODUCTION (DEFLECT)","21-MAR-12","21-MAR-12","21-MAR-12","446.04","1","446.04"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12970790494","CROSSROADS MEDIA LLC","66 CANAL CENTER PLAZA STE 555","ALEXANDRIA","VA","TV/MEDIA PLACEMENT (DEFLECT)","16-MAR-12","21-MAR-12","21-MAR-12","9829.88","1","9829.88"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12970790495","UPGRADE FILMS","3299 K STREET NW STE 200","WASHINGTON","DC","TV/MEDIA PRODUCTION (DEFLECT)","21-MAR-12","21-MAR-12","21-MAR-12","446.04","1","446.04"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12970790495","CROSSROADS MEDIA LLC","66 CANAL CENTER PLAZA STE 555","ALEXANDRIA","VA","TV/MEDIA PLACEMENT (DEFLECT)","16-MAR-12","21-MAR-12","21-MAR-12","9829.88","1","9829.88"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12970790496","UPGRADE FILMS","3299 K STREET NW STE 200","WASHINGTON","DC","TV/MEDIA PRODUCTION (DEFLECT)","21-MAR-12","21-MAR-12","21-MAR-12","446.04","1","446.04"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12970790496","CROSSROADS MEDIA LLC","66 CANAL CENTER PLAZA STE 555","ALEXANDRIA","VA","TV/MEDIA PLACEMENT (DEFLECT)","16-MAR-12","21-MAR-12","21-MAR-12","9829.88","1","9829.88"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12970790497","UPGRADE FILMS","3299 K STREET NW STE 200","WASHINGTON","DC","TV/MEDIA PRODUCTION (DEFLECT)","21-MAR-12","21-MAR-12","21-MAR-12","446.04","1","446.04"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12970790497","CROSSROADS MEDIA","66 CANAL CENTER PLAZA STE 555","ALEXANDRIA","VA","TV/MEDIA PLACEMENT (DEFLECT)","16-MAR-12","21-MAR-12","21-MAR-12","9829.88","1","9829.88"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12970790498","UPGRADE FILMS","3299 K STREET NW STE 200","WASHINGTON","DC","TV/MEDIA PRODUCTION (DEFLECT)","21-MAR-12","21-MAR-12","21-MAR-12","446.04","1","446.04"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12970790498","CROSSROADS MEDIA","66 CANAL CENTER PLAZA STE 555","ALEXANDRIA","VA","TV/MEDIA PLACEMENT (DEFLECT)","16-MAR-12","21-MAR-12","21-MAR-12","5897.93","1","5897.93"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12970790499","UPGRADE FILMS","3299 K STREET NW STE 200","WASHINGTON","DC","TV/MEDIA PRODUCTION (DEFLECT)","21-MAR-12","21-MAR-12","21-MAR-12","446.04","1","446.04"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12970790499","CROSSROADS MEDIA LLC","66 CANAL CENTER PLAZA STE 555","ALEXANDRIA","VA","TV/MEDIA PLACEMENT (DEFLECT)","16-MAR-12","21-MAR-12","21-MAR-12","5897.93","1","5897.93"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12970790500","UPGRADE FILMS","3299 K STREET NW STE 200","WASHINGTON","DC","TV/MEDIA PRODUCTION (DEFLECT)","21-MAR-12","21-MAR-12","21-MAR-12","446.04","1","446.04"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12970790500","CROSSROADS MEDIA LLC","66 CANAL CENTER PLAZA STE 555","ALEXANDRIA","VA","TV/MEDIA PLACEMENT (DEFLECT)","16-MAR-12","21-MAR-12","21-MAR-12","5897.93","1","5897.93"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12970790501","UPGRADE FILMS","3299 K STREET NW STE 200","WASHINGTON","DC","TV/MEDIA PRODUCTION (DEFLECT)","21-MAR-12","21-MAR-12","21-MAR-12","446.04","1","446.04"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12970790501","CROSSROADS MEDIA LLC","66 CANAL CENTER PLAZA STE 555","ALEXANDRIA","VA","TV/MEDIA PLACEMENT (DEFLECT)","16-MAR-12","21-MAR-12","21-MAR-12","5897.93","1","5897.93"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12970790502","UPGRADE FILMS","3299 K STREET NW STE 200","WASHINGTON","DC","TV/MEDIA PRODUCTION (DEFLECT)","21-MAR-12","21-MAR-12","21-MAR-12","446.04","1","446.04"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","12970790502","CROSSROADS MEDIA LLC","66 CANAL CENTER PLAZA STE 555","ALEXANDRIA","VA","TV/MEDIA PLACEMENT (DEFLECT)","16-MAR-12","21-MAR-12","21-MAR-12","5897.93","1","5897.93"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","11953212723","CROSSROADS MEDIA, LLC","66 CANAL CENTER PLAZA","ALEXANDRIA","VA","TV/MEDIA PLACEMENT (TYPICAL)","09-DEC-11","12-DEC-11","12-DEC-11","9801.78","1","9801.78"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","11953212723","CROSSROADS MEDIA, LLC","66 CANAL CENTER PLAZA","ALEXANDRIA","VA","TV/MEDIA PLACEMENT (TYPICAL)","09-DEC-11","12-DEC-11","12-DEC-11","9801.78","1","9801.78"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","11953212724","UPGRADE FILMS","3299 K STREET, NW","WASHINGTON","DC","TV/MEDIA PRODUCTION (TYPICAL)","12-DEC-11","12-DEC-11","12-DEC-11","320.72","1","320.72"
"P80003338","OBAMA, BARACK","P","US","00","C30001655","CROSSROADS GRASSROOTS POLICY STRATEGIES","11953212724","UPGRADE FILMS","3299 K STREET, NW","WASHINGTON","DC","TV/MEDIA PRODUCTION (TYPICAL)","12-DEC-11","12-DEC-11","12-DEC-11","320.72","1","320.72"
"H2NY09086","WEPRIN, DAVID I","H","NY","09","C30001911","EMERGENCY COMMITTEE FOR ISRAEL","11932338080","CRAFT MEDIA","706 7TH ST. SE","WASHINGTON","DC","MEDIA TV ADVERTISING PRODUCTION COSTS","12-SEP-11","12-SEP-11","12-SEP-11","2695","2","1347.5"
"H0NY09072","TURNER, ROBERT L","H","NY","00","C30001911","EMERGENCY COMMITTEE FOR ISRAEL","11932338080","CRAFT MEDIA","706 7TH ST. SE","WASHINGTON","DC","MEDIA TV ADVERTISING PRODUCTION COSTS","12-SEP-11","12-SEP-11","12-SEP-11","2695","2","1347.5"
"H2NY09086","WEPRIN, DAVID I","H","NY","09","C30001911","EMERGENCY COMMITTEE FOR ISRAEL","11932338080","CRAFT MEDIA","706 7TH ST. SE","WASHINGTON","DC","MEDIA AD BUY","12-SEP-11","12-SEP-11","12-SEP-11","25000","2","12500"
"H0NY09072","TURNER, ROBERT L","H","NY","00","C30001911","EMERGENCY COMMITTEE FOR ISRAEL","11932338080","CRAFT MEDIA","706 7TH ST. SE","WASHINGTON","DC","MEDIA AD BUY","12-SEP-11","12-SEP-11","12-SEP-11","25000","2","12500"
"H8CA22089","CAPPS, LOIS","H","CA","24","C30001911","EMERGENCY COMMITTEE FOR ISRAEL","12954316365","CRAFT | MEDIA / DIGITAL","1600 K ST. NW","WASHINGTON","DC","TV ADVERTISING PRODUCTION","10-OCT-12","10-OCT-12","10-OCT-12","8550","1","8550"
"H8CA22089","CAPPS, LOIS","H","CA","24","C30001911","EMERGENCY COMMITTEE FOR ISRAEL","12954316365","SMART MEDIA GROUP, LLC","814 KING STREET","ALEXANDRIA","VA","TV ADVERTISING BUY","10-OCT-12","10-OCT-12","10-OCT-12","51950","1","51950"
"S2WI00219","BALDWIN, TAMMY","S","WI","00","C30001911","EMERGENCY COMMITTEE FOR ISRAEL","12954347756","CRAFT | MEDIA / DIGITAL","1600 K ST. NW","WASHINGTON","DC","TV ADVERTISING PRODUCTION","11-OCT-12","11-OCT-12","11-OCT-12","6250","1","6250"
"S2WI00219","BALDWIN, TAMMY","S","WI","00","C30001911","EMERGENCY COMMITTEE FOR ISRAEL","12954347756","SMART MEDIA GROUP, LLC","814 KING STREET","ALEXANDRIA","VA","TV ADVERTISING BUY","11-OCT-12","11-OCT-12","11-OCT-12","405120","1","405120"
"P20002978","BACHMANN, MICHELE","P","US","00","C30001929","ENDING SPENDING INC","11030694486","THE HERALD GROUP LLC","1120 G STREET NW #600","WASHINGTON","DC","TV AD 'ON THE TRAIL WITH ENDING SPENDI","09-DEC-11","15-DEC-11","15-DEC-11","357545","8","44693.13"
"P20003067","HUNTSMAN, JON","P","US","00","C30001929","ENDING SPENDING INC","11030694486","THE HERALD GROUP LLC","1120 G STREET NW #600","WASHINGTON","DC","TV AD 'ON THE TRAIL WITH ENDING SPENDI","09-DEC-11","15-DEC-11","15-DEC-11","357545","8","44693.13"
"P80003353","ROMNEY, MITT / RYAN, PAUL D. ","P","US","00","C30001929","ENDING SPENDING INC","11030694486","THE HERALD GROUP LLC","1120 G STREET NW #600","WASHINGTON","DC","TV AD 'ON THE TRAIL WITH ENDING SPENDI","09-DEC-11","15-DEC-11","15-DEC-11","357545","8","44693.13"
"P20002721","SANTORUM, RICHARD J.","P","US","00","C30001929","ENDING SPENDING INC","11030694486","THE HERALD GROUP LLC","1120 G STREET NW #600","WASHINGTON","DC","TV AD 'ON THE TRAIL WITH ENDING SPENDI","09-DEC-11","15-DEC-11","15-DEC-11","357545","8","44693.13"
"P60003654","GINGRICH, NEWT","P","US","00","C30001929","ENDING SPENDING INC","11030694486","THE HERALD GROUP LLC","1120 G STREET NW #600","WASHINGTON","DC","TV AD 'ON THE TRAIL WITH ENDING SPENDI","09-DEC-11","15-DEC-11","15-DEC-11","357545","8","44693.13"
"P20002671","JOHNSON, GARY EARL","P","US","00","C30001929","ENDING SPENDING INC","11030694486","THE HERALD GROUP LLC","1120 G STREET NW #600","WASHINGTON","DC","TV AD 'ON THE TRAIL WITH ENDING SPENDI","09-DEC-11","15-DEC-11","15-DEC-11","357545","8","44693.13"
"P80000748","PAUL, RON","P","US","00","C30001929","ENDING SPENDING INC","11030694486","THE HERALD GROUP LLC","1120 G STREET NW #600","WASHINGTON","DC","TV AD 'ON THE TRAIL WITH ENDING SPENDI","09-DEC-11","15-DEC-11","15-DEC-11","357545","8","44693.13"
"P20003281","PERRY, JAMES R (RICK)","P","US","00","C30001929","ENDING SPENDING INC","11030694486","THE HERALD GROUP LLC","1120 G STREET NW #600","WASHINGTON","DC","TV AD 'ON THE TRAIL WITH ENDING SPENDI","09-DEC-11","15-DEC-11","15-DEC-11","357545","8","44693.13"
"P20002721","SANTORUM, RICHARD J.","P","US","00","C30001929","ENDING SPENDING INC","11030694486","TARGET ENTERPRISES","16501 VENTURA BLVD #515","ENCINO","CA","TV AD 'ON THE TRAIL WITH ENDING SPENDI","09-DEC-11","15-DEC-11","15-DEC-11","330545","8","41318.13"
"P80003353","ROMNEY, MITT / RYAN, PAUL D. ","P","US","00","C30001929","ENDING SPENDING INC","11030694486","TARGET ENTERPRISES","16501 VENTURA BLVD #515","ENCINO","CA","TV AD 'ON THE TRAIL WITH ENDING SPENDI","09-DEC-11","15-DEC-11","15-DEC-11","330545","8","41318.13"
"P20003281","PERRY, JAMES R (RICK)","P","US","00","C30001929","ENDING SPENDING INC","11030694486","TARGET ENTERPRISES","16501 VENTURA BLVD #515","ENCINO","CA","TV AD 'ON THE TRAIL WITH ENDING SPENDI","09-DEC-11","15-DEC-11","15-DEC-11","330545","8","41318.13"
"P80000748","PAUL, RON","P","US","00","C30001929","ENDING SPENDING INC","11030694486","TARGET ENTERPRISES","16501 VENTURA BLVD #515","ENCINO","CA","TV AD 'ON THE TRAIL WITH ENDING SPENDI","09-DEC-11","15-DEC-11","15-DEC-11","330545","8","41318.13"
"P20002671","JOHNSON, GARY EARL","P","US","00","C30001929","ENDING SPENDING INC","11030694486","TARGET ENTERPRISES","16501 VENTURA BLVD #515","ENCINO","CA","TV AD 'ON THE TRAIL WITH ENDING SPENDI","09-DEC-11","15-DEC-11","15-DEC-11","330545","8","41318.13"
"P20003067","HUNTSMAN, JON","P","US","00","C30001929","ENDING SPENDING INC","11030694486","TARGET ENTERPRISES","16501 VENTURA BLVD #515","ENCINO","CA","TV AD 'ON THE TRAIL WITH ENDING SPENDI","09-DEC-11","15-DEC-11","15-DEC-11","330545","8","41318.13"
"P60003654","GINGRICH, NEWT","P","US","00","C30001929","ENDING SPENDING INC","11030694486","TARGET ENTERPRISES","16501 VENTURA BLVD #515","ENCINO","CA","TV AD 'ON THE TRAIL WITH ENDING SPENDI","09-DEC-11","15-DEC-11","15-DEC-11","330545","8","41318.13"
"P20002978","BACHMANN, MICHELE","P","US","00","C30001929","ENDING SPENDING INC","11030694486","TARGET ENTERPRISES","16501 VENTURA BLVD #515","ENCINO","CA","TV AD 'ON THE TRAIL WITH ENDING SPENDI","09-DEC-11","15-DEC-11","15-DEC-11","330545","8","41318.13"
"S2IN00083","MOURDOCK, RICHARD E","S","IN","00","C30001929","ENDING SPENDING INC","12961237754","CD INC.","P. O. BOX 1877","ALEXANDRIA","VA","ONLINE ADVERTISING-NO TITLE","01-NOV-12","02-NOV-12","02-NOV-12","15000","2","7500"
"S2IN00091","DONNELLY, JOSEPH S","S","IN","00","C30001929","ENDING SPENDING INC","12961237754","CD INC.","P. O. BOX 1877","ALEXANDRIA","VA","ONLINE ADVERTISING-NO TITLE","01-NOV-12","02-NOV-12","02-NOV-12","15000","2","7500"
"S2IN00083","MOURDOCK, RICHARD E","S","IN","00","C30001929","ENDING SPENDING INC","12961237754","MENTZER MEDIA SERVICES INC.","600 FAIRMOUNT AVE.","TOWSON","MD","MEDIA-PAST DUE","01-NOV-12","02-NOV-12","02-NOV-12","500000","2","250000"
